mrts,clause_id,title,page_start,page_end,text
MRTS07C,8.6.6,Spreading of secondary stabilising agent,20,21,"The stabilising agent shall be uniformly spread over the insitu material at a controlled rate (mass per
unit area, kg/m²).
The maximum amount of secondary stabilising agent to be spread in one pass shall be 10 kg/m² to
avoid wastage. Spread rates greater than 10 kg/m² are generally not recommended. However, a
maximum spread rate of 12 kg/m may be considered by the Administrator provided a successful field
trial is carried out. If excessive wastage is seen, a maximum spread rate of 10 kg/m² shall be adopted.
The number of passes shall be calculated to comply with this requirement.
Traffic shall be stopped during spreading of secondary stabilising agent. If wind direction is such that
airborne secondary agent impeding through traffic.
At the start of each individual spreading run, the surface spread rate of the secondary stabilising agent
shall be determined using the surface spread rate test method Q719. The surface spread rate test
shall be carried out within a distance of 35 m from the start of each individual spreading run. After the
purpose-built calibrated spreader / integrated spreader has spread over the mat or tray(s), the
spreader shall be halted, the actual spread rate measured, and this result compared with allowable
tolerances specified in Clause 8.7.2.3. If the spread rate result is within the allowable tolerance, the
spreader shall be allowed to complete the run. If the spread rate result is outside the allowable
tolerance, additional surface spread rate tests shall be repeated in 35 m intervals until the measured
surface spread rate result is within the tolerance stated in Clause 8.7.2.3. The Contractor shall
undertake corrective action in the area which has non-conforming surface spread rates.
Witness Point 5
Additional surface spread rate tests at other locations (for example middle and/or end of a run) shall
be conducted upon the request of the Administrator.
Once the secondary stabilising agent has been spread, no traffic, other than the construction plant
employed for the stabilisation work, shall travel over it.
The results of all surface spread rate tests shall be recorded and included in the quality records and
reported to the Administrator (refer to Clause 9.7).
Secondary stabilising agent shall be incorporated as specified in Clauses 8.6.7, 8.6.8, 8.6.9, 8.6.10
and 8.6.11. Further shaping, trimming and/or compaction as required (refer to Clauses 8.6.4, 8.6.12,"
MRTS07C,8.6.7,Quicklime as the secondary stabilising agent,21,22,"The Principal Contractor shall ensure the slaking of quicklime is completed by a Stabilising
Subcontractor. The Stabilising Subcontractor shall be responsible for the provision of water / water
carts / operators and associated plant / operators for the purpose of slacking quicklime. This is to
ensure the slaking procedures, plant and water is adequate for the purpose of slaking quicklime in
accordance with this clause.
The equivalent calcium oxide content of quicklime (available lime index) shall not be less than 80%.
Where quicklime is used as the secondary stabilising agent, it shall be spread (refer to Clause 8.6.6)
and fully slaked prior to incorporation into the material(s) to be stabilised. There shall be no residual
quicklime after slaking.
Quicklime shall be slaked with sufficient water to allow complete hydration such that the material
remains friable after slaking and no further exothermic reaction occurs when additional water is added
to the lime.
All through traffic shall be stopped during slaking operations.
Quicklime and/or lime slurry formed from the slaking process, shall be evenly placed and contained
within the stabilising area at the required spread rate. Where displacement of quicklime and/or lime
slurry outside the stabilising area has occurred, corrective action shall be undertaken by the
Contractor prior to commencement of the incorporation. The Contractor shall ensure that no quicklime
and/or lime slurry runs into the adjacent table drain or watercourse during the spreading and slaking
operations.
The slaked quicklime shall be spot checked with a temperature probe and a shovel, to ensure that no
pockets of unslaked quicklime remain (refer to Figure 8.6.7). Where excessive amounts of quicklime is
present (for example, due to poor distribution), additional slaking shall be carried out to ensure
complete hydration prior to the incorporation. Where an impervious thin layer (or crust) forms on the
top of the quicklime making it difficult for additional water to penetrate for the slaking process, the
Contractor shall open up the crust in a safe manner (with proper personal protective equipment) so
further water can access the unslaked quicklime beneath.
The results of the spot checks performed on the slaked quicklime, shall be included in the Contractor’s
quality records (refer to Clause 9.6). The frequency of the spot check testing shall be as per
Clause 5.4. Hold Point 6
Figure 8.6.7 – Checking completion of slaking with temperature probe
Process of spot check for slaking:
1. remove the 'crust' formed on the top of quicklime after the initial slaking
2. insert temperature probe to cover the full depth of quicklime being slaked
3. add water to the area surrounding the temperature probe (water bottle suggested), and
4. note for any rise in temperature and steam.
If increase in the temperature (and steam), additional slaking is required and steps 1 to 4 above
should be repeated, until no temperature rise and further steaming occurs (exothermic reaction)."
MRTS07C,8.6.8.1,General,23,24,"The maximum allowable time between spreading the secondary stabilising agent and incorporation
into the insitu material shall be as stated in Clause 10 of Annexure MRTS07C.1. Where no such time
is stated in the Annexure, the maximum time between spreading and mixing shall be 60 minutes.
Incorporation of the secondary stabilising agent shall be achieved using a stabiliser hooked-up to a
fully laden water truck and shall occur before the incorporation of the bituminous stabilising agent. The
exact location at the start and end of each of the stabilisation runs shall be marked out.
Single pass secondary stabilising agent incorporation (refer to Clause 8.4):
1. Spread and mix the maximum allowable secondary stabilising agent for a single pass as per
Clause 8.6.6 with the addition of water by means of stabiliser to achieve 55% – 75% MRᵤ. The
secondary stabilising agent incorporation depth shall be 50 mm less than design depth
(50 mm above the lower reference level) and compacted with a smooth drum roller with
vibration (refer to Figure 8.6.11 and Table 8.6.19) and shaped prior to foamed bitumen pass
by using a grader (refer to Clause 8.6.9.2).
2. Where the secondary stabilising agent is lime, not more than four hours after the secondary
stabilising agent is incorporated into the pavement material, the bituminous stabilising agent
shall be mixed into the pavement material with one pass of the stabiliser to the full target
depth of stabilisation to achieve lower reference level (refer to Figure 8.6.11 and
Clause 8.6.9.2).
Two pass secondary stabilising agent incorporation (refer to Clause 8.4):
1. Both incorporation passes of the secondary stabilising agent shall be undertaken with the
incorporation of moisture from the water truck hooked-up to the stabiliser. Spread and mix the
first pass at a rate of up to half the required rate of the secondary stabilising agent with the
addition of water. The first incorporation pass shall be to a depth of 50 mm less than design
depth (50 mm above the lower reference level) and compacted with smooth drum roller with
vibration (refer to Figure 8.6.11 and Table 8.6.19).
2. Spread and mix remaining balance of the required secondary stabilising agent with the
addition of water by means of stabiliser to achieve 55–75% MRᵤ. Through all incorporation
passes, the Contractor shall not exceed 55-75% MRᵤ. The secondary stabilising agent
incorporation depth shall again be 50 mm less than design depth (50 mm above the lower
reference level) and compacted with a smooth drum roller with vibration (refer to Figure 8.6.11
and Table 8.6.19) and shaped prior to final foamed bitumen pass using a grader (refer
Clause 8.6.9.2).
The incorporation of moisture together with the secondary stabilising agent allows the insitu
materials to be pre-conditioned (in particular, those insitu materials with higher water absorptions).
3. Where the secondary stabilising agent is lime, not more than four hours after the secondary
stabilising agent is incorporated into the pavement material, the bituminous stabilising agent
shall be mixed into the pavement material with one pass of the stabiliser to the full target
depth of stabilisation to achieve the lower reference level (refer Figure 8.6.11 and
Clause 8.6.9.2).
After each spreading run, and before any other spreading run, secondary stabilising agent shall be
incorporated as specified in Clauses 8.6.7, 8.6.8, 8.6.9, 8.6.10 and 8.6.11. Further shaping, trimming
and/or compaction as required (refer to Clauses 8.6.4, 8.6.12, 8.6.13, and 8.6.14) shall be completed
before each spreading run.
The Contractor shall ensure that no excess secondary stabilising agent is spilt into the adjoining
section during the spreading and incorporation pass(es). This shall be achieved by:
a) ensuring the stabiliser slows down as it approaches the limit of the section, and
b) any excess secondary stabilising agent which is spilt into the adjoining section is spread by
the grader back into the section which is currently being stabilised."
MRTS07C,8.6.8.2,Compaction after incorporation of the secondary stabilising agent,24,24,"Adequate compaction shall be completed after each application of secondary stabilising agent has
been incorporated into the material. This shall be carried out using an appropriate roller that is capable
of achieving relatively uniform compaction over the depth of the stabilised layer."
MRTS07C,8.6.9.1,General,24,24,"Moisture may be incorporated into the stabilised pavement material using a stabiliser to correct for
moisture variations in the existing pavement material at the following stages during the stabilisation
process to assist with bitumen dispersion:
a) during the initial pulverisation of the pavement material
b) during the incorporation of the secondary stabilising agent into the pavement material, and
c) during a separate pass of the stabiliser prior to, or during, the incorporation of the bituminous
stabilising agent.
Unless otherwise approved by the Administrator, water shall be added by means of a controlled
pressure feed distribution system located inside the mixing chamber of the stabiliser. This system shall
be capable of spraying varying rates across its width. The moisture content of the material being
stabilised shall be uniform and within the specified moisture ratio range indicated in Clause 8.7.3.
Moisture may also be incorporated into the stabilised pavement material following incorporation of the
bituminous stabilising agent for the purposes of achieving compaction.
The stabiliser shall control the moisture content to be incorporated into the stabilised pavement
material following incorporation of the bituminous stabilising agent for the purposes of achieving
compaction."
MRTS07C,8.6.9.2,Trimming prior to the incorporation of the bituminous stabilising agent,25,25,"Prior to the final bituminous incorporation pass, the surface level shall be compacted and shaped to
the specified crossfall. Surface level heights higher than specified in the Drawings or Contract after
compaction and shaping due to the effects of ‘bulking’ shall be uniform and shall be identified. In this
case, the difference in height between specified in the Drawings or Contract and attained (bulking)
shall be added to the design depth to determine the stabilising target depth for the final bituminous
incorporation pass (refer to Figure 8.6.11). Witness Point 6
Alternatively, prior to the incorporation pass of the bituminous stabilising agent, the surface shall be
shaped, compacted and trimmed to the alignment, heights and shapes specified in the Contract."
MRTS07C,8.6.10,Bituminous stabilising agent equipment,25,25,"The bituminous stabilising agent shall be transported, stored and transferred using the recommended
equipment and procedures described in Austroads’ Bituminous Materials Safety Guide.
Notwithstanding this the bituminous stabilising agent shall also be transported, stored and transferred
as specified in MRTS17 Bitumen and Multigrade Bitumen. Further bituminous stabilising agent
equipment shall also comply with the requirements given in Clause 8.6.20."
MRTS07C,8.6.11,Incorporation of bituminous stabilising agent and mixing,25,26,"Incorporation of the bituminous stabilising agent and mixing of the stabilised pavement material shall
be carried out using a stabiliser with at least the attributes stated in Clause 8.6.20.
The exact location at the start and end of each of the stabilisation runs shall be marked out.
To assist with the ordering of bitumen quantities (L) and calculation of lot sizes (m²), the following
formulas can be used.
𝑀𝑀𝐵𝐵
𝑉𝑉𝐵𝐵 =
1.04
𝑉𝑉𝐵𝐵
𝑉𝑉𝐵𝐵𝐻𝐻 =
where: = volume of bitumen at 15ºC (L) 𝐹𝐹𝑇𝑇
𝑉𝑉𝐵𝐵 = mass of bitumen at 15ºC (kg)
𝑀𝑀𝐵𝐵 = volume of bitumen at high temperature (L), and
𝑉𝑉𝐵𝐵𝐻𝐻 = factor in high temperature from Table 9.5.
𝐹𝐹𝑇𝑇
Foaming agent shall be added to bitumen tanker at least 30 minutes prior to incorporation to enable
foaming properties to be achieved as per Clause 6.3.
The bituminous stabilising agent shall be incorporated and mixed into the pavement material during
one pass of the stabiliser. Mixing shall be to the full depth of stabilisation to ensure mixing to the lower
reference level whereby meeting the requirements of Clause 8.7.5.3. In addition, the distribution of the
bituminous stabilising agent, secondary stabilising agent and water shall be uniform throughout the full
depth, and over the entire area of the material to be stabilised. The resultant layer shall have no
lenses, pockets, lumps or granules of either incompletely mixed material, or incompletely mixed
bituminous and secondary stabilising agents. It shall also not be segregated. Mixing uniformity shall be
continuously inspected visually and work shall stop if bitumen streaks, blotches or bitumen rich
agglomerations form in the mixed material. Corrective action shall immediately be implemented to limit
the extent of the defective area.
Where test results or visual inspection by the Administrator indicate that the mixing requirements
stated in this clause have not been met, additional mixing passes shall be carried out to improve the
uniformity of the:
a) materials to be stabilised
b) distribution of the bituminous and secondary stabilising agents, and
c) distribution of water.
No additional or separate payment shall be made for any additional passes ordered by the
Administrator.
The bitumen incorporation shall commence at a temperature between 180ºC and 190ºC. Bitumen
temperature shall not fall below 170ºC throughout the bitumen incorporation process.
The foamed bitumen shall exhibit a minimum expansion ratio of 10 and a minimum half-life of"
MRTS07C,20,seconds at the time of incorporation. The expansion ratio and half-life of every tanker load of,26,27,"bitumen shall be checked using the inspection nozzle on board the stabiliser.
Foaming properties shall be determined within the first 35 m of incorporation of bitumen stabilisation
agent while the machine is in motion. Incorporation shall halt until expansion ratio and half-life
requirements stated in the clause are satisfied. Hold Point 7
The bituminous stabilising agent shall not continue to be incorporated into the pavement material
when the foaming properties of the tanker load of bitumen are not in accordance with the requirements
stated in this clause.
Figure 8.6.11 – Target depth sketch
Bulking height
FSL
Pulverisation &
Target depth =
secondary stabilising
agent incorporation Design depth Bulking height
+
depth
Design depth
50mm
LRL
Design depth – as specified in the construction drawings and contract documents.
FSL : Finish Surface Level
LRL : Lower Reference Level
Pulverisation and Bulking after incorporation Target depth on the final
incorporation of secondary of secondary foamed bitumen
stabilising agent stabilising agent incorporation pass
Preliminary pulverisation and After surface compaction and Mixing depth required on the
incorporation of secondary trimming, the materials will final pass by the stabiliser to
stabilising agent shall be change in volume due to reach the LRL shall account for"
MRTS07C,50,mm less than the design incorporation of the secondary the additional bulking above,27,27,"depth. stabilising agent. the FSL.
The bulking height above FSL
needs to be identified and
added to the design depth."
MRTS07C,8.6.12,Compaction,27,28,"Immediately after incorporation of the bituminous stabilising agent, the stabilised area shall be initially
compacted to eliminate the height differential between the bulked stabilised material, and any wheel
ruts left by the stabiliser. This may be achieved with at least two passes of a vibrating roller.
After initial compaction, and before final compaction commences, the surface shall be trimmed to
approximately the alignment, heights and shapes specified in the Contract for the completed work and
any depressions shall be filled with additional material stabilised with both stabilising agents that is
mixed and placed within its allowable working time.
For layer thicknesses 200 – 325 mm which are being compacted using a pad foot roller (refer to
Clause 8.6.20), pad foot marks shall be removed to prevent differential compaction and the pad foot
marks reflecting to the surface. The Contractor shall ensure that no marks caused by a pad foot roller
shall remain on the surface. A minimum cut to -100 mm from the Finished Surface Level (FSL) of the
stabilised layer is required to completely remove the influence of pad foot marks and not create a thin
false layer when the stabilised material is reinstated.
Removing (or cutting out) of the pad foot or marks can be undertaken using a grader or stabiliser.
In both cases, a minimum cut to -100 mm from the Finished Surface Level (FSL) of the stabilised
layer is required.
Where a grader is used to remove the pad foot marks, the stabilised material shall not be wasted.
Once the pad foot marks have been completely removed, the stabilised material can be reinstated
to allow the completion of compaction and trimming.
Where a stabiliser is used to remove the pad foot marks, the upper 'loose' stabilised materials can
be compacted and trimmed in place to complete the stabilised layer. The stabiliser's tyre tread
marks (or ruts) must be removed to prevent differential compaction and the tyre tread marks
reflecting to the surface. A sufficiently deep cut with the grader is required to completely remove the
influence of the tyre tread marks and not create a thin false layer when the stabilised material is
reinstated.
For layer thicknesses < 200mm which are being compacted using smooth drum and multi-tyre rollers
(refer to Clause 8.6.20), removal of pad foot marks is not required. However, the stabiliser's tyre tread
marks (or ruts) shall be removed to prevent differential compaction and the tyre tread marks reflecting
to the surface. The Contractor shall ensure that no marks caused by the stabiliser's tyre tread marks
remain on the surface. A sufficiently deep cut with the grader is required to completely remove the
influence of the tyre tread marks and not create a thin false layer when the stabilised material is
reinstated.
Final compaction and trimming of all materials shall be completed within the allowable working time of
each material (refer to Clause 8.4).
Compaction shall be undertaken on the single layer of stabilised material. Compaction shall be
achieved for the full thickness of the single stabilised layer. The stabilised layer shall be compacted to
the standard stated in Clause 8.7.4.
When finishing compaction using the vibrating smooth drum roller, adequate care and attention
must be undertaken to avoid “over-compacting” the stabilised layer (also commonly referred to a
“de-compacting” or “shattering”). Over-compaction can commonly occur when the smooth drum
roller is operated on high amplitude vibration mode.
To avoid over-compaction and damaging the stabilised layer’s surface, typical best practise is low
amplitude vibration mode for the forward direction, and static (or no vibration) for the backwards
direction."
MRTS07C,8.6.13,Trimming after compaction,28,29,"Final trimming of the pavement shall be carried out as soon as practicable after rollers have completed
compacting the pavement.
Localised depression and rises shall be treated as determined jointly by the Administrator and the
Contractor. The trimmed surface shall be free from loose pockets, holes, bumps and lenses of
material.
No marks caused by any roller or stabilisation plant shall be left on the surface of the stabilised layer.
All final trimming shall involve cutting to waste. All material cut to waste shall be disposed of in
accordance with Clause 10 of MRTS01 Introduction to Technical Specifications. No separate or
additional payment shall be made for the disposal of material cut to waste. The cost of all activities
associated with the disposal of material cut to waste shall be deemed to be incorporated into the
relevant works."
MRTS07C,8.6.14,Period for compaction and trimming,29,29,"Compaction and trimming (excluding static multi-tyre rolling) shall be completed within the allowable
working time as specified in Clause 8.4."
MRTS07C,8.6.15.1,General,29,29,"Joints shall be constructed such that the material at the joints complies with the requirements of this
A construction joint shall be deemed fresh when the material on each side of the joint has been
stabilised, placed and compacted within the allowable working time (refer to Clause 8.4) of the
stabilised material constructed first."
MRTS07C,8.6.15.2,Longitudinal joints,29,30,"Longitudinal joints shall not be located in the through traffic wheel paths.
Where a fresh longitudinal joint between adjacent runs is to be compacted, the outside 300 mm of
material from the first run shall be left uncompacted until the adjacent material is ready for compaction.
The joint shall be water cured during this period. When the fresh joint is compacted the roller shall be
partially supported on the portion of the first run that has been previously compacted.
For longitudinal joints that are not fresh, to ensure complete stabilisation across the full width of the
pavement, the minimum distance for cutting back / overlapping into previously stabilised material shall
be the greater of 100 mm or the distance to a point where the stabilised material complies with this
The overlap at a change of crossfall or crown shall be carefully considered to comply with the
longitudinal joint requirements of this clause and Clause 8.7.5.
Where there is more than one layer of insitu stabilised material, the formation of the longitudinal
joint at the crown needs to be considered. Refer to MRTS07A Insitu Stabilised Subgrades using
Quicklime or Hydrated Lime, Figure 8.6.7.2 – Typical construction process for guidance.
No separate or additional payment shall be made for the disposal of material cut to waste. The cost of
all activities associated with the disposal of material cut to waste shall be deemed to be incorporated
into the relevant works.
Figure 8.6.15.2 – Typical construction process
When constructing a longitudinal joint in accordance with this clause and Figure 8.6.15.2, the
Contractor must ensure that the final bitumen incorporation pass encompasses the entire area
where the secondary stabilising agent has been spread and mixed.
To achieve this, the Contractor may consider adopting the following process:
• Mix the secondary stabilising agent 150 mm offset from the longitudinal joint location which
is commonly the crown and/or centreline as shown in Figure 8.6.15.2 (refer to Step 2 in
Figure 8.6.15.2).
• Complete the final bitumen incorporation pass ensuring the stabiliser cuts into the adjoining
stabilised materials thus forming a sufficient overlap (refer to Step 3 in Figure 8.6.15.2)."
MRTS07C,8.6.15.3,Transverse joints,31,31,"For transverse joints that are not fresh, the adjoining stabilised section shall be remixed using a
stabiliser by the greater of 1.5 m or the length ordered by the Administrator.
Where there is more than one layer of insitu stabilised material, the transverse joints of each layer
shall be offset from the underlying layer’s joint by a minimum distance of 150 mm."
MRTS07C,8.6.16,Surface finish,31,31,"The finished surface of any stabilised pavement layer shall:
• be hard and homogenous in appearance
• not be friable when subject to mechanical brooming
• not have any loose, segregated or contaminated areas
• have the course particles slightly exposed
• not be affected by delamination
• not have any cracking
• not show signs of water pumping, and
• not visibly deflect under load when proof rolled in accordance with Clause 9.9.
It is intended that these requirements apply to the condition of the pavement surface immediately
prior to application of the surfacing treatment / layer. The Contractor may need to undertake
additional controls beyond the basic construction activities (compaction, trimming and so on) to
ensure these requirements are satisfied.
Where a stabilised pavement layer is required to be covered by a sprayed bituminous treatment,
particular attention needs to be given to the surface finish of the stabilised pavement layer in order
to ensure good adhesion.
Inadequate curing can lead to an excessively dusty surface, which may be difficult to prepare. To
address this, curing should be undertaken in accordance with Clause 8.6.17 to ensure the
pavement remains continuously damp.
Where the insitu stabilised layer is to be overlaid with another pavement layer (that is, not bitumen
seal and/or asphalt), consideration needs to be given on how to adequately prepare the surface to
maximise the bond between the pavement layers.
If the insitu stabilised layer is to be overlaid with another insitu stabilised layer, it is recommended
that the overlying layer be insitu stabilised to a depth which will ‘tuck in’ to the underlying layer. The
‘tuck in’ details shall be provided in the Contract documents.
If the insitu stabilised layer is to be overlaid with a plant-mixed stabilised or granular layer, it is
recommended that the finished surface be hard-cut and/or broomed to produce a roughly textured
surface before placing the next layer."
MRTS07C,8.6.17,Curing,32,32,"A curing operation shall commence immediately after the completion of compaction. Curing operation
shall be carried out with extreme care to avoid any damage to the stabilised layer.
The stabilised layer shall be cured using water by maintaining the layer surface and edges in a
continuously damp condition, using a uniformly applied fine mist, until the stabilised layer is covered
by an overlying pavement layer or a sprayed bituminous surfacing with cover aggregate is placed as
described in Clause 8.6.19 has been applied.
Water shall be applied in a manner such that slurrying of the surface, pavement instability, pavement
erosion flushing and/or leaching of the stabilising agents are all avoided."
MRTS07C,8.6.18,Maintenance of the stabilised layer,32,32,"The stabilised layer shall be maintained by the Contractor until a bituminous surfacing with a cover
aggregate is applied, or until the stabilised layer is covered by another pavement layer, or until the
Administrator accepts and takes responsibility for that area (whichever is the longer).
The surface of the stabilised layer shall be kept moist, in good order, in good condition and free from
contamination. Construction and other traffic shall not traverse the stabilised layer where damage to
the surface may occur.
No separate or additional payment shall be made for maintenance of the stabilised layer. The cost of
all activities associated with maintenance of the stabilised layer shall be deemed to be incorporated
into the relevant work items for the stabilised layer."
MRTS07C,8.6.19,Bituminous surfacing,32,32,"Unless otherwise approved by the Administrator, a bituminous surfacing with a cover aggregate shall
be applied within seven calendar days of completion of the stabilised layer."
MRTS07C,8.6.20,Minimum requirements and numbers of particular plant,32,33,"The minimum requirements and numbers of particular plant that shall be on site at all times during the
stabilisation works shall be as stated in Clause 5 of Annexure MRTS07C.1. This shall also be the plant
used for the stabilisation. Where not so stated in the Annexure, the minimum requirements and
numbers of particular plant that shall be on site at all times during the stabilisation works shall be as
stated in Table 8.6.19.
Table 8.6.19 – Minimum requirements and numbers of particular plant
Minimum
Description Minimum requirement for each piece of plant number
of units
Stabiliser with foamed bitumen a) Minimum power capacity of 155 kW/m of the 1
spray bar in mixing chamber drum width.
b) Capable of mixing to the specified depth.
or c) Purpose built foamed bitumen spray bar
located inside the mixing chamber of the
stabiliser.
Integrated spreader stabiliser
with foamed bitumen spray bar d) Bitumen injection systems linked to the
in mixing chamber ground speed to ensure an accurate
application of foamed bitumen throughout a
run irrespective of the speed of the plant.
e) Inspection or test jet to ensure uniform flow of
bitumen and that the required expansion ratio
and half-life of the foamed bitumen are being
achieved.
f) Self-cleaning bitumen jets.
g) Bitumen foaming jets can be shut off
individually for partial width stabilisation.
h) Bitumen temperature gauges to verify
bitumen temperature.
i) Bitumen injection bar and supply lines
equipped with a heating system to maintain
the bitumen temperature.
j) Capable of supplying both water and agent
such that incorporation rates can be varied
across the full width of the stabilising box and
incrementally across the box.
k) Computer controlled bitumen flow meter for
verification of applied agent content, and
l) Calibrated and capable of spreading varying
widths (if integrated spreader stabiliser).
Purpose-built calibrated Calibrated with load cells and capable of 1
spreader uniformly spreading stabilising agent using a
fixed bulk bin feeding a mechanical or hydraulic
driven spreading rotor to varying widths.
Vibrating pad foot roller For layer thickness For layer thickness 1
< 200 mm: not 200 – 325 mm:
required 21 tonnes
Vibrating smooth drum roller For layer thickness For layer thickness 1
< 200 mm: 16 tonnes 200 – 325 mm:"
MRTS07C,16,tonnes,33,34,"Multi-tyre roller Minimum 12 tonnes 1
Water truck Minimum capacity of 6000 litres 2
Grader Manned by final trim operator 1
The Contractor shall utilise adequate roller sizes and rolling patterns to achieve the specified
relative compaction.
When compacting an insitu stabilised layer thickness of 200 – 325 mm a padfoot roller is required
for initial compaction. After the removal of padfoot marks (refer to Clause 8.6.12), care needs to be
taken by the Contractor to ensure that the final smooth drum rolling does not de-compact (or crack)
the stabilised layer.
Typically, insitu stabilised layer thicknesses are not less than 200 mm. However, for layer thickness
< 200 mm, the Contractor shall use a combination of smooth drum and multi-tyre rollers which has
demonstrated it will achieve the specified relative compaction. After the removal of the stabiliser's
tyre tread marks (refer to Clause 8.6.12), care needs to be taken by the Contractor to ensure that
the final smooth drum rolling does not de-compact (or crack) the stabilised layer."
MRTS07C,8.6.21,Conditions under which stabilisation shall not proceed,34,34,"The entire stabilisation process shall not proceed in any of the following situations:
a) during rainfall
b) when rainfall appears to be imminent
c) during periods when the wind is strong enough to cause particles of the secondary stabilising
agent to become airborne
d) during conditions that may result in the work causing nuisance or danger to people, property
or the environment
e) when the pavement temperature, measured 50 mm below the surface, drops below 10ºC, or
f) when the air temperature, measured in the shade, exceeds 40ºC."
MRTS07C,8.7.1,General,34,34,"Compliance testing of the stabilised layer shall be undertaken for each lot. Where a process standard
is specified (refer to Clause 8.5.1), the compaction requirements in Clause 8.7.4 shall apply to the trial
section(s) but not to other sections. Where a product standard is specified (refer to Clause 8.5.1), the
compaction requirements in Clause 8.7.4 shall apply to all lots."
MRTS07C,8.7.2.1,Ordered spread rate,34,34,"At least 14 days prior to the commencement of stabilisation works, the Administrator will confirm or
adjust the specified bituminous stabilising agent spread rate and the specified secondary stabilising
agent spread rate stated in Clause 10 of Annexure MRTS07C.1.
The secondary stabilising agent content shall not be less than 1.25% of the dry mass density of the
material to be stabilised.
The confirmed or adjusted stabilising agent spread rates shall be defined as the ordered bituminous
stabilising agent spread rate and the ordered secondary stabilising agent spread rate respectively.
Milestone"
MRTS07C,8.7.2.2,Actual bituminous stabilising agent spread rate,35,35,"The actual bituminous stabilising agent spread rate shall be represented either by the average of the
measured application rates, measured by the flow meter on board the stabiliser, or the average of the
tanker dipping readings measured at the start and end of each stabilising run. Witness Point 7 The
system to be used for this Contract shall be as stated in Clause 10 of Annexure MRTS07C.1.
The actual bituminous stabilising agent spread rate shall be within -2.5% and +10% of the ordered
bituminous stabilising agent spread rate specified in Clause 8.7.2.1.
The Principal will only pay for quantity of bituminous and secondary stabilising agents required to meet
the tolerances given above in this clause. The Contractor shall be liable for bitumen and secondary
stabilising agents more than the ordered spread rate plus 10%."
MRTS07C,8.7.2.3,Actual secondary stabilising agent spread rate,35,35,"The actual secondary stabilising agent spread rate shall be represented by the average of the surface
spread rates of the secondary stabilising agent for each lot.
The actual secondary stabilising agent spread rate shall be within ±10% of the ordered secondary
stabilising agent spread rate specified in Clause 8.7.2.1."
MRTS07C,8.7.3,Moisture ratio,35,35,"The moisture ratio of the uncompacted materials during the incorporation of the bituminous agent shall
be as stated in Clause 6 of Annexure MRTS07C.1 or, where not so stated, shall comply with the
requirements specified in Table 8.7.3. The moisture ratio (uncompacted) (MRᵤ) shall be determined in
accordance with Clause 9.8.
Table 8.7.3 – Moisture ratio requirements
Property Minimum value (%) Maximum value (%)
Moisture ratio (uncompacted)
(MRᵤ) during the incorporation 55 75
of the bituminous agent"
MRTS07C,8.7.4,Compaction standard,35,35,"The minimum characteristic value of the relative compaction results for the full thickness of the
stabilised layer shall be as stated in Clause 7 of Annexure MRTS07C.1 or, where not so stated, shall
not be less than the value specified in Table 8.7.4.
Table 8.7.4 – Compaction requirements
Layer Minimum relative compaction value
Foamed bitumen stabilised layer 102% (standard compaction)"
MRTS07C,8.7.5.1,General,35,36,"The stabilised layer shall be constructed so as not to depart from the alignment, widths, thicknesses,
lengths, heights and shapes specified in the Drawings or Contract by more than the tolerances stated
in Clause 8.7.5.2 to Clause 8.7.5.5.
When constructing the stabilised layer, the Contractor shall consider the geometric tolerances of any
overlaying layer(s) and shall prepare the stabilised layer in such a manner that will permit the
geometric conformance of the stabilised layer, and any overlying layer(s)."
MRTS07C,8.7.5.2.1,Primary tolerance,36,36,"A primary tolerance shall apply to the height of any point on the surface of the stabilised layer.
The primary tolerance shall be as stated in Clause 8.1 of Annexure MRTS07C.1 as one of the
alternatives in Table 8.7.5.2.1. If no such indication is given, the primary tolerance shall be
Alternative B (-5 and + 15 mm).
Table 8.7.5.2.1 – Primary tolerance for stabilised layers
Alternative Primary tolerance (mm)
A -5 to + 10
B -5 to + 15
C Thickness only
Alternative A primary tolerance (-5 to + 10 mm) is recommended for an insitu stabilised layer when
the subsequent overlying layer is asphalt.
In all cases the primary tolerance shall also apply for the thickness of the completed stabilised layer
(refer to Clause 8.7.5.3.1).
Where Alternative C (thickness only) has been specified in Clause 8.1 of Annexure MRTS07C.1, the
following shall apply:
a) height of collimation (also known as a 'dumpy level' technique) shall be used to determine the
actual stabilised layer thickness
b) minimum testing frequency for determining the actual stabilised layer thickness shall be at
each compaction test location (refer Clause 9.7), and
c) any point of the completed stabilised layer the measured thickness shall be within -5 mm and
+15 mm of the design depth stated in Clause 10 of Annexure MRTS07C.1."
MRTS07C,8.7.5.3.1,General,36,36,"At any point of the completed stabilised layer, the measured actual stabilised layer thickness (refer to
Clause 8.7.5.3.2) shall be within the primary tolerance nominated in Clause 8.7.5.2.1 of the design
depth specified in Clause 10 of Annexure MRTS07C.1."
