mrts,clause_id,title,page_start,page_end,text
MRTS30,7.1.6,Binder,22,23,"For open graded and stone mastic asphalt, A15E polymer modified binder shall be used unless
otherwise specified in Clause 1 of Annexure MRTS30.1 Asphalt Pavements. For dense graded
asphalt, the class of binder used in the Works must be as nominated in Clause 1 of Annexure
MRTS30.1 or on the Drawings.
The Contractor may also propose an alternative class of binder, subject to the approval of the
Administrator, provided the proposed change does not reduce the life of the pavement structure. The
Contractor shall support the proposal with appropriate test data.
The binder must comply with the requirements of MRTS17 Bitumen and Multigrade Bitumen or
MRTS18 Polymer Modified Binder (including Crumb Rubber) for the class of binder specified.
The Contractor shall provide documentary evidence to the Administrator, as specified in MRTS17 and
MRTS18, of the binder conformance.
For dense graded asphalt mixes containing > 15% RAP, the Contractor shall manage the viscosity of
the binder blend by complying with one of the following methods:
• Method 1 – Adopting the RAP percentage, RAP binder content and binder class requirements
outlined in Table 7.1.6(a), or
• Method 2 – Monitoring the binder viscosity and binder content of the RAP and adjusting the
RAP content, binder class or rejuvenating oil content to ensure the binder blend viscosity
complies with the requirements of Table 7.1.6(b).
The method to be adopted shall be stated on the Asphalt Mix Design Certificate and documented in
the Contractor’s Asphalt Quality Plan.
Method 1 can be used by A3 and A4 prequalified asphalt contractors.
Method 2 can only be used by A4 prequalified asphalt contractors. Where method 2 is used, the
Contractor must document in their Asphalt Quality Plan how variations in binder viscosity and the
binder content of the RAP will be managed so that the viscosity and binder content of the asphalt mix
will be controlled within specification limits.
Table 7.1.6(a) – Binder class to be used for dense graded asphalt mixes containing RAP
(Method 1)
Binder Class to be Used in Mix
Asphalt Mix
Characteristics
Base, Intermediate and Corrector Courses Surfacing Course
RAP Approval Level 1 2 3 1S 2S
Allowable percentage 0 – 15 13 – 23 – 25 23 – 30 0 – 15 13 – 20
of RAP in mix (%) 22
Binder content of Not Not"
MRTS30,4.1,± 0.5% 4.1 ± 0.5%,23,23,"RAP1 (%) applicable applicable
C320 C320 C240 C170 C170 C320 C240
C450 C450 C320 C240 C240 C450 C320
Binder
C600 C600 C450 C320 C320 C600 C450
Class
Specified M1000 M1000 M1000
PMB PMB class PMB class
specified specified
Notes:"
MRTS30,1,"For fractionated RAP, the weighted average binder content for the combined RAP should be used.",23,24,"Table 7.1.6(b) – Binder blend viscosity requirements for dense graded asphalt mixes
containing > 15% RAP (Method 2)
Specified Binder Class Binder Blend Viscosity (Pa.s)
C320 320 – 500
C450 430 – 640
C600 600 – 880
Guidance on binder selection is provided in the guide note in Clause 1.1 of this Technical
Specification. Irrespective of the binder specified, the requirements of Clause 1.2 of this Technical
Specification apply.
A Contractor’s proposal to substitute a more deformation resistant binder would typically be accepted
provided:
a) the binder proposed does not reduce the fatigue life of the asphalt pavement, and
b) the alternative binder is provided at no additional cost to the Principal.
Where the Contractor proposes to substitute a binder that may reduce the deformation resistance or
fatigue life of the asphalt, a risk assessment must be completed, and the proposal evaluated against
the risk profile and objectives of the project.
Proposals to adjust the binder grade should be submitted at the time of tender and considered as part
of the tender assessment process.
For dense graded asphalt mix designs containing > 15% RAP, guidance on how the Contractor can
demonstrate compliance with the binder blend requirements is provided in Technical Note
TN183 Use of High Percentage of Reclaimed Asphalt Pavement (RAP) Material in Dense Graded
Asphalt."
MRTS30,7.1.7.1,Bitumen adhesion agent,24,24,Bitumen adhesion agent may be added to improve the asphalt’s resistance to stripping.
MRTS30,7.1.7.2,Warm mix asphalt additive,24,24,"A warm mix asphalt additive must be included in all asphalt mixes.
More sustainable asphalt and lower emissions
This Technical Specification requires asphalt mixes to contain a warm mix asphalt additive to
enable these mixes to be produced at a lower temperature than has historically been required (in
previous versions of this Technical Specification). This temperature reduction should help lower
emissions and improve sustainability outcomes while still achieving a conforming product."
MRTS30,7.1.7.3,Fibre additive,24,24,"Cellulose fibre must be used in stone mastic asphalt and the fibre content shall be not less than 0.3%
by mass of the mix. Cellulose fibre may also be used in open graded asphalt.
The Contractor may propose and use, subject to a technical review by the Asphalt Mix Design
Registrar, an alternative fibre additive provided that the Contractor submits, as part of the mix design
submission, documented evidence of successful use or trial of such fibre additive under circumstances
similar to those which exist under the Contract.
In all cases, the Technical Specification for the fibre additive and manufacturer’s recommendations on
the application, handling and incorporation of the additive into asphalt must be included in the mix
design submission and the Contractor’s AQP."
MRTS30,7.1.8,Asphalt rejuvenating oil,24,24,"Asphalt rejuvenating oil may be added to dense graded asphalt mixes containing > 15% RAP such
that the binder blend complies with the specified viscosity requirements."
MRTS30,7.1.9,Bituminous emulsion tack coat,24,24,"Unless otherwise approved by the Administrator, bituminous emulsion must comply with AS 1160. The
Contractor shall select a grade of bituminous emulsion that provides a strong bond between the
existing surface and new asphalt layer and results in minimal pick-up on truck tyres or paving
equipment during paving operations."
MRTS30,7.2.1,Constituent material proportions,24,24,The constituent material proportions must comply with the requirements of Clauses 7.2.1.1 to 7.2.1.6.
MRTS30,7.2.1.1,Particle size distribution of combined aggregate and filler,25,25,"The particle size distribution of the asphalt aggregate and filler must conform to Table 7.2.1.1(a) for
dense graded asphalt, and to Table 7.2.1.1(b) for open graded asphalt and stone mastic asphalt. The
particle size distribution of asphalt aggregate and filler shall be determined in accordance with
AS/NZS 2891.3.1, Q308A or AG:PT/T234.
Table 7.2.1.1(a) – Particle size distribution limits for dense graded asphalt
Particle Size Distribution Limits (% Passing by Mass) for Different Asphalt
Nominal Size (Asphalt Designation)
Test Sieve Size"
MRTS30,7,mm 10 mm 14 mm 20 mm,25,25,"(mm)
(AC7M and (AC10M and (AC14M and (AC20M and
AC7H) AC10H) AC14H) AC20H)"
MRTS30,0.075,3 – 11 3 – 11 2 – 8 2 – 8,25,25,"Notes
# The particle size distribution limits must be stated in the nominated mix design submission and in the test
reports for the trial and production mixes.
Table 7.2.1.1(b) – Particle size distribution limits for open graded asphalt and stone mastic
asphalt
Particle Size Distribution Limits (% Passing by Mass) for Different Asphalt
Nominal Size (Asphalt Designation)
Test Sieve Size
(mm) Open Graded Asphalt Stone Mastic Asphalt1"
MRTS30,4.75,20 – 46 9 – 30 25 – 45 18 – 32,25,26,"Particle Size Distribution Limits (% Passing by Mass) for Different Asphalt
Nominal Size (Asphalt Designation)
Test Sieve Size
(mm) Open Graded Asphalt Stone Mastic Asphalt1"
MRTS30,0.075,0.5 – 5.5 0.5 – 5.5 6.5 – 12.5 6.5 – 12.5,26,26,"Notes:
1. For stone mastic asphalt, where the apparent particle density of the combined filler is lower than the
aggregate particle density (dry) by more than 0.4 t/m³, the lower limit on the 0.075 mm test sieve shall be
reduced by 1% for density differences up to 0.8 t/m³ and 2% for density differences greater than 0.8 t/m³.
2. For stone mastic asphalt mixes that do not contain natural sand, lower limits do not apply but the particle size
distribution limits must be stated in the nominated mix design submission and in the test reports for the trial
and production mixes.
# The particle size distribution limits must be stated in the nominated mix design submission and in the test
reports for the trial and production mixes."
MRTS30,7.2.1.2,Binder,26,26,"For the nominated asphalt mix design, the proportion of effective binder, expressed as a percentage
by volume of the total mix, must comply with the requirements of Table 7.2.1.2(a) for dense graded
asphalt and Table 7.2.1.2(b) for open graded asphalt and stone mastic asphalt. Effective binder
volume shall be determined in accordance with Q311 or AS/NZS 2891.8.
Table 7.2.1.2(a) – Minimum dense graded asphalt binder content
Asphalt Type Minimum Binder Content for Different Asphalt Nominal Size
(Asphalt Designation)
Nominal Size of 7 mm 10 mm 14 mm 20 mm
Asphalt (Asphalt
(AC7M and (AC10M and (AC14M and AC20M and
Designation)
AC7H) AC10H) AC14H) AC20H)
Effective Binder ≥ 11.5 ≥ 11.0 ≥ 10.5 ≥ 10.0
Volume (%)1 (≥ 11.0) (≥ 10.5) (≥ 10.0) (≥ 9.5)
Notes:"
MRTS30,1,Values in brackets apply when the percentage of absorbed binder is determined using the binder,26,27,"absorption / water absorption relationship referenced in Q311.
Table 7.2.1.2(b) – Minimum open graded asphalt and stone mastic asphalt binder content
Asphalt Type Minimum Binder Content for Different Asphalt Nominal Size
(Asphalt Designation)
Nominal Size of"
MRTS30,10,mm 14 mm 10 mm 14 mm,27,27,"Asphalt (Asphalt
(OG10) (OG14) (SMA10) (SMA14)
Designation)
Effective Binder ≥ 9.0 ≥ 8.0 ≥ 14.5 ≥ 13.5
Volume (%)1 (≥ 8.5) (≥ 7.5) (≥ 14.0) (≥ 13.0)
Notes:"
MRTS30,1,Values in brackets apply when the percentage of absorbed binder is determined using the binder,27,27,absorption / water absorption relationship referenced in Q311.
MRTS30,7.2.1.3.1,Dense graded asphalt mixes containing bitumen,27,27,"Where bitumen is used as the binder in dense graded asphalt, the Contractor is permitted to use RAP
material in the surfacing and other courses up to a maximum of 15% by mass (Approval Level 1 or 1S
as shown in Table 7.2.1.3.1(a), subject to compliance with the testing requirements of Section A of
Table 7.2.1.3.1(b).
Table 7.2.1.3.1(a) – Prerequisites for allowable percentage of reclaimed asphalt pavement
material in asphalt
Testing Required
RAP Approval Level Maximum Percentage1 (%)
(Table 7.2.1.3.1(b))
Surfacing Course
1S 15 Section A
2S 20 Sections A & B
Other than Surfacing Course"
MRTS30,1,Determined as percentage by mass of RAP material to mass of total mix.,27,28,"To progress from RAP Approval Level 1 or 1S to a higher Approval Level (which allows the inclusion
of greater percentages of RAP), the asphalt manufacturer must demonstrate to the satisfaction of the
Asphalt Mix Design Registrar:
a) compliance with this Technical Specification, including the requirements for RAP Level
progression as specified in Table 7.2.1.3.1(b)
b) implementation of suitable AQP and RAP management plans, and
c) plant capability (i.e., ability to produce conforming asphalt for the RAP Approval Level being
requested, as shown in Table 7.2.1.3.1(a) for the nominated plant).
It is recommended that requests to progress to a higher Approval Level be submitted to the Asphalt
Mix Design Registrar not less than 28 days prior to the asphalt being incorporated into the Works.
This will allow sufficient time for review of the RAP management plan (including its implementation),
the mix design and the plant capability to be evaluated without the Works being delayed.
The RAP management plan should be consistent with the requirements of MRTS102 Reclaimed
Asphalt Pavement Material and AfPA publication – Reclaimed Asphalt Pavement (RAP)
Management Plan.
Table 7.2.1.3.1(b) – RAP level progression criteria
Submission Type Testing
Section A
Binder content and grading of RAP in
Mix design submission
accordance with Q308A or AS/NZS 2891.3.1
Contract testing frequency (each Lot of RAP Binder content and grading of RAP in
used in asphalt production) accordance with Q308A or AS/NZS 2891.3.1
a) moisture content of RAP in accordance with
AS/NZS 2891.10
b) visual monitoring of incoming RAP by a
Contract testing frequency (daily on RAP
person experienced in the process. Visual
incorporated into asphalt)
monitoring must include an assessment for
the presence of foreign and/or deleterious
materials
Section B
Recovered binder viscosity of RAP in
Mix design submission
accordance with ATM 192
Where method 2 is used to control the binder
Contract testing frequency (refer MRTS102) blend viscosity, recovered binder viscosity for
RAP in accordance with ATM 192
The percentage of RAP material must not exceed the percentages shown in Table 7.2.1.3.1(a) for the
RAP Approval Level at which the asphalt mix has been registered.
For RAP Approval Level 3 and Level 4, the following additional requirements apply:
d) processed RAP material must be screened into at least two fractions (coarse and fine) and
each fraction must be separately metered into the asphalt mixing process, and
e) a statement must be provided in the RAP Management Plan detailing how the processed RAP
material within a stockpile will be controlled at a moisture content which will not affect the
asphalt properties.
The RAP approval level is stated on the asphalt mix design register."
MRTS30,7.2.1.3.2,Dense graded asphalt mixes containing polymer modified binder and multigrade,29,29,"bitumen
For dense graded asphalt containing polymer modified binder (PMB) and multigrade bitumen, the RAP
Approval Level cannot progress beyond Level 1 or 1S as defined in Table 7.2.1.3.1(a). RAP shall not
be included in PMB mixes that are used in the lowest asphalt layer (excluding corrector or pavement
repairs) to be constructed as part of the Works unless the Contractor can demonstrate to the
satisfaction of the Asphalt Mix Design Registrar that the inclusion of RAP will not adversely affect the
performance characteristics of the asphalt. The Contractor shall support any such application with
appropriate test data. RAP may be used in PMB mixes in all other situations.
Where the pavement design is reliant on the enhanced fatigue performance of the polymer
modified binder, this Technical Specification does not allow RAP to be included in these mixes
unless the Contractor can demonstrate the performance characteristics of the asphalt mix have not
been adversely affected by the inclusion of RAP. Fatigue and resilient modulus testing of the mix,
with and without RAP, would typically be required to demonstrate the performance characteristics
of the asphalt mix have not been adversely affected. Mix designs meeting these requirements will
be identified on the asphalt mix design register."
MRTS30,7.2.1.4,Hydrated lime,29,29,"Dense graded asphalt manufactured using an asphalt plant that reincorporates baghouse fines into
the mix must contain, by mass of total aggregate, not less than 1.0% hydrated lime.
Dense graded asphalt manufactured using an asphalt plant that does not reincorporate baghouse
fines into the mix must contain, by mass of total aggregate, not less than 1.5% hydrated lime.
Notwithstanding the above, dense graded asphalt manufactured using an asphalt plant that
incorporates hydrated lime into the mix after the completion of the secondary dust collection process
must contain, by mass of total aggregate, not less than 1.0% hydrated lime.
(Typical example - hydrated lime incorporated directly into mixing pugmills on batch plants).
Stone mastic asphalt must contain, by mass of total aggregate, not less than 1.0% hydrated lime if the
combined filler (excluding hydrated lime) has a methylene blue value > 10 mg/g and ≤ 18 mg/g.
Open graded asphalt must contain, by mass of total aggregate, not less than 1.0% hydrated lime.
All hydrated lime incorporated into asphalt mixes must comply with the requirements of
MRTS103 Fillers for Asphalt."
MRTS30,7.2.1.5,Adhesion agent,29,29,Binder may contain bitumen adhesion agent not exceeding 1.0% by mass of the binder.
MRTS30,7.2.1.6,Warm mix asphalt additive,29,30,"The proportion of additive shall comply with Table 7.2.1.6.
Table 7.2.1.6 – Proportion of additive in warm mix asphalt
Additive Proportion
Wax 1.0 – 2.0% by mass of binder
Surfactants 0.4 – 0.8% by mass of binder
Water (either directly, or in the form of water 1.0 – 3.0% by mass of the binder
containing crystals)"
MRTS30,7.2.2,Volumetric characteristics,30,30,"Asphalt mix must comply with the following requirements:
a) air voids in laboratory compacted specimens as stated in Table 7.2.2(a), and
b) design mix requirements for binder film index, filler / binder ratio and fixed binder fraction
requirements stated in Table 7.2.2(b).
Table 7.2.2(a) – Requirements for laboratory compacted specimens
Air Voids in
Laboratory Laboratory Applicable Test
Asphalt Type
Compaction Method1 Compacted Methods
Speciments2
Medium duty dense Marshall compaction 3.0 – 6.0 • AS/NZS 2891.2.2,
graded asphalt (50 blows per face) or or Q305
gyratory compaction
• AS/NZS 2891.7.1
(120 cycles)
• AS/NZS 2891.8 or
Heavy duty dense Marshall compaction 3.0 – 6.5 Q311 and
graded asphalt (50 blows per face)
• AS/NZS 2891.9.2
Gyratory compaction 3.0 – 6.0
(120 cycles) and ≥ 2.03
(350 cycles)
Stone mastic asphalt Marshall compaction 2.0 – 5.0 • Q305
(50 blows per face)
• AS/NZS 2891.7.1
• AS/NZS 2891.8 or
Q311 and
• AS/NZS 2891.9.2
or Q306C
Open graded asphalt Marshall compaction ≥ 20.0 • Q305
(50 blows per face) • AS/NZS 2891.7.1
• AS/NZS 2891.8 or
Q311 and
• AS/NZS 2891.9.3
Notes:"
MRTS30,3,Lot average.,30,31,"Table 7.2.2(b) – Design mix requirements for binder film, index, filler / binder ratio and fixed
binder fraction
Asphalt Mix Type
Property Test Method
Dense Graded Stone Mastic Open Graded
Asphalt Asphalt Asphalt
Binder film index Q317, –
> 7.5 > 16.0
AS/NZS 2891.8
(> 7.1)1 (> 15.0)
or AGPT/T237
Filler / binder ratio N/A2 1.0 – 1.3 – –
Fixed binder fraction Q321 – ≤ 0.553 –
Notes:"
MRTS30,1,Values in brackets apply when the percentage of absorbed binder is determined using the binder,31,31,absorption / water absorption relationship referenced in Q311.
MRTS30,2,The filler / binder ratio is the ratio of the percentage passing the 0.075 mm test sieve by mass of total,31,31,aggregate to the percentage of binder by mass of total mix.
MRTS30,3,The fixed binder fraction for the mix must be determined using the binder absorption / water absorption,31,31,"relationship detailed in the Notes section of Q321.
For dense graded asphalt and stone mastic asphalt, air voids in laboratory compacted specimens
below the minimum value(s) may lead to rutting, flushing, bleeding and/or mix instability. Factors
that influence the performance of the asphalt include:
• the magnitude of the nonconformance
• traffic loading
• depth of the layer from the pavement surface, and
• the binder used in the asphalt mix.
For dense graded asphalt and stone mastic asphalt, air voids in laboratory compacted specimens
above the maximum limit may lead to the maximum value for insitu air voids not being achieved
and the mix being prone to oxidation and moisture related damage over time. Mix with air voids in
laboratory compacted specimens above the maximum limit is typically accepted subject to
compliance with the insitu air voids requirements.
The workability of stone mastic asphalt mixes at placement temperatures reduces as the fixed
binder fraction of the binder-filler mastic increases. Although the maximum specification limit is set
at 0.55, mixes with a fixed binder fraction exceeding 0.50 may also exhibit poor workability."
MRTS30,7.2.3,Moisture content,31,31,"For all mixes, the moisture content must be < 0.5% by mass of total mix when determined in
accordance with AS/NZS 2891.10. The Contractor need not have NATA accreditation for this test."
MRTS30,7.2.4,Particle coating,32,32,"For all mixes, the degree of particle coating shall be not less than 99%, when determined in
accordance with AS/NZS 2891.11, once discharged from the asphalt plant into delivery vehicles.
The Administrator may order testing of the production mix for particle coating and/or moisture
content if there is evidence of poor mixing or uncoated particles in the mix being delivered to site."
MRTS30,7.2.5,Moisture sensitivity,32,32,"For dense graded asphalt, the tensile strength ratio (TSR) must be ≥ 80% when determined in
accordance with ATM 232 and the average tensile strength of the freeze / thaw group must be:
a) ≥ 500 kPa for mixes containing SBS based polymer modified binder (e.g., A10E, A15E and
A20E), and
b) ≥ 600 kPa for mixes containing all other binders.
The procedures detailed in Table 7.2.5 apply to accepted nonconformances in tensile strength ratio.
However, when the TSR is less than 70% and the air voids in laboratory compacted mix are
nonconforming, the nonconformance will not be accepted.
Table 7.2.5 – Procedures for nonconforming TSR
Condition Action Required
70% ≤ TSR < 80% and previous result ≥ 80% a) promptly implement corrective action and
b) test after implementing corrective action and
report results to the Administrator within"
MRTS30,7,working days,32,32,"70% ≤ TSR < 80% and previous result < 80% Observe Hold Point 1
TSR < 70% Observe Hold Point 1
Tests not carried out at required frequency or Observe Hold Point 1
test results not reported within specified
timeframe or corrective action not promptly
implemented
Where a Hold Point is required to be observed, the Contractor shall investigate the causes of the
nonconformance and propose corrective action to prevent recurrence of the nonconformance. The
Contractor shall submit:
a) test results covering the same Lot for insitu air voids and all characteristics specified in
Clause 9.2, and
b) the proposed corrective action to achieve conformance.
The Administrator shall consider the submitted documents prior to authorising the release of the Hold
Point allowing recommencement of asphalt production. Hold Point 1 The Contractor shall not
recommence production of asphalt until the corrective action is implemented. The Contractor shall test
the tensile strength ratio after implementing corrective action, and report results within seven working
days of the resumption of production."
MRTS30,7.2.6,Resilient modulus,33,33,"Resilient modulus testing shall be completed on dense graded asphalt and stone mastic asphalt mixes
and the test results reported as part of the mix design submission, unless otherwise advised by the
Asphalt Mix Design Registrar. Triplicate test specimens shall be prepared in accordance with
AS/NZS 2891.2.2 (to 5.0 ± 1.0% air voids) and tested in accordance with AS/NZS 2891.13.1 at a
temperature of 25 ± 0.5ºC."
MRTS30,7.2.7,Deformation resistance,33,33,"Deformation resistance testing shall be completed on the following mixes using laboratory mix
(prepared at the target binder content and grading) or mix from the production trial as part of the mix
design submission:
a) heavy duty dense graded asphalt mixes (where conformance with the requirements of
Table 7.2.2(a) is assessed using 50 blows per face Marshall compaction), and
b) stone mastic asphalt.
Two test specimens shall be prepared in accordance with AG:PT/T220 and tested in accordance with
ATM 231. For production compliance testing of heavy duty dense graded asphalt, only production mix
shall be used for deformation resistance testing.
Heavy duty dense graded asphalt mixes (where conformance with the requirements of Table 7.2.2(a)
is assessed using 50 blows per face Marshall compaction) and stone mastic asphalt mixes must
comply with the requirements of Table 7.2.7.
Table 7.2.7 – Deformation resistance requirements for heavy duty dense graded asphalt1 and
stone mastic asphalt
Final Rut Depth (mm)
Asphalt
Binder Type
Designation Mix Design Production
Submission Compliance
AC7H Bitumen or multigrade bitumen2 to be reported –
AC10H Polymer modified binder ≤ 2.53 ≤ 3.0
Bitumen and multigrade bitumen ≤ 4.0 ≤ 4.5
AC14H Polymer modified binder ≤ 2.04 ≤ 2.5
Bitumen and multigrade bitumen ≤ 3.5 ≤ 4.0
Polymer modified binder ≤ 3.03 ≤ 3.5
AC20H
Bitumen and multigrade bitumen ≤ 4.0 ≤ 4.5
SMA10 and ≤ 2.0 –
A15E polymer modified binder
SMA14
Notes:"
MRTS30,1,Deformation resistance requirements for heavy duty dense graded asphalt only apply where conformance with,33,33,the requirements of Table 7.2.2 is assessed using 50 blows per face Marshall compaction.
MRTS30,3,"For AC10H and AC20H mixes, the mix design is deemed to comply with this requirement if the mix produces a",33,33,final rut depth ≤ 4.0 mm when Class 320 bitumen is used as the binder in the test.
MRTS30,4,"For AC14H mixes, the mix design is deemed to comply with this requirement if the mix produces a final rut depth",34,34,≤ 3.5 mm when Class 320 bitumen is used as the binder in the test.
MRTS30,7.2.8,Asphalt binder drain-off,34,34,"For open graded asphalt and stone mastic asphalt, a sample of production mix shall be prepared and
tested in accordance with AG:PT/T235. Testing shall be completed at the maximum production
temperature to be adopted for the mix. The asphalt binder drain-off shall be ≤ 0.3%. The results must
be reported as part of the mix design submission."
MRTS30,7.2.9,Asphalt particle loss,34,34,"For open graded asphalt containing binder other than A15E polymer modified binder, triplicate test
specimens of production mix shall be prepared and tested in accordance with AG:PT/T236. The
asphalt particle loss shall be ≤ 20%. The results must be reported as part of the mix design
submission."
MRTS30,7.2.10,Mix volume ratio,34,34,"For stone mastic asphalt, the mix volume ratio of the mix shall be ≤ 1.04 when calculated in
accordance with Q318 using the grading and air voids test results.
The compacted unit mass of the coarse aggregate shall be determined from the same stockpile of
coarse aggregate as that used for asphalt production. The coarse aggregate sample shall be prepared
by combining the current raw materials in the production mix proportions.
The results must be reported as part of the mix design submission and at a frequency not less than
that specified Table 5.4.1(b)."
MRTS30,7.2.11,"Marshall stability, flow and stiffness",34,34,"Where the Marshall method is used for the design of dense graded asphalt, triplicate test specimens
shall be prepared and tested in accordance with Q305 for stability, flow and stiffness. The results shall
be reported as part of the mix design submission and comply with the following requirements:
• stability: ≥ 6.0 kN for AC7M and AC7H mixes, ≥ 7.5 kN for AC10M, AC10H, AC14M, AC14H,
AC20M and AC20H mixes
• flow: ≥ 2.0 mm for all dense graded asphalt mixes, and
• stiffness: ≥ 2.0 kN/mm for all dense graded asphalt mixes."
MRTS30,7.3.1,Nominated mix design,34,35,"The nominated mix design to be used for the Works must:
a) satisfy the requirements of this Technical Specification
b) be registered in accordance with the requirements of Clause 7.3.2, and
c) be targeted during production of the asphalt.
Nominated mix designs are:
a) materials specific (and substitution of constituents is not permitted)
b) design specific (and variation to the registered mix design is not permitted), and
c) asphalt plant specific (and except for component maintenance, changes in the components
and/or configuration of the plant are not permitted)."
MRTS30,7.3.2,Asphalt mix design registration,35,35,"The process for asphalt mix design registration is defined in Technical Note TN148 Asphalt Mix
Design Registration. An asphalt mix design certificate, that has been signed by the Contractor’s mix
designer, certifying that the mix design complies with the requirements of MRTS30 Asphalt
Pavements shall be included as part of the mix design submission.
It is recommended that mix design(s) are submitted to the Asphalt Mix Design Registrar for
registration not less than 28 days prior to asphalt being incorporated into the Works. This will allow
sufficient time for review and resubmission of the mix design (if required) without the Works being
delayed."
MRTS30,7.3.3,Nomination of registered mix designs,35,36,"At least seven days before asphalt is to be incorporated into the Works, the Contractor shall submit to
the Administrator a copy of the mix design certificate(s) for each nominal size and type of asphalt mix
to be incorporated into the Works. Milestone The asphalt mix design(s) must be listed on the
department’s asphalt mix design register. Only asphalt complying with the nominated mix design(s)
shall be incorporated into the Works. Where more than one mix design certificate is submitted to the
Administrator for a nominal size and type of asphalt, the Contractor shall nominate one ‘primary’ mix
design to be incorporated into the Works. Nominated mix designs, other than the ‘primary’ mix design,
may only be incorporated into the Works with the prior approval of the Administrator. The Contractor
may use a different mix design as the ‘primary’ mix design (provided it is selected from the list of
nominated mix designs) at any time during the Works provided the Contractor advises the
Administrator in writing at least 24 hours prior to the implementation of this change.
At any time during the Works, the Contractor may submit a revision to a nominated mix design to
ensure ongoing compliance with specification requirements. Prior to the revised mix design being
incorporated into the Works, the Contractor must:
a) submit a certified copy of an updated mix design certificate (and supporting documentation)
for the revised mix design to the Administrator and Asphalt Mix Design Registrar, and
b) allow not less than three working days for the Administrator to consider the Contractor’s
submission.
A heavy duty dense graded asphalt mix design may be used where medium duty dense graded
asphalt is specified for the Works.
The Department of Transport and Main Roads maintains an asphalt mix design register on the
Transport and Main Roads website. Administrators can check the currency of an asphalt mix
design certificate using this register. For recently submitted mix designs, the Administrator should
check their registration status with the Asphalt Mix Design Registrar.
For the purposes of this clause, a mix design revision only relates to a minor change in grading,
binder content, maximum density and constituent proportions. A change to the mix design
constituents constitutes a new mix design. The Administrator may seek advice from the Asphalt Mix
Design Registrar when assessing the suitability of a revised mix design.
Test reports for properties that are not for conformance (i.e., test results are ‘report only’) do not
need to be included in a revised mix design submission."
MRTS30,7.4.1,General,36,37,"Asphalt shall be produced by a registered asphalt manufacturer from the nominated asphalt plant in
accordance with the nominated mix design for the Works. Asphalt shall not be incorporated into the
Works until the Contractor has demonstrated to the Administrator that the underlying lots conform to
the specified requirements or have been accepted by the Administrator for utilisation at a reduced
level of service, and the following documents have been received and reviewed by the Administrator.
Hold Point 2:
a) identity of the PAC(s) who will undertake the asphalt production, placement and compaction
and the address of the asphalt plant that will produce the asphalt (refer Clause 6)
b) the mix design certificate, which holds current registration with Transport and Main Roads, for
each conforming mix design to be used in the Works (refer Clause 7.3) or conforming revised
mix design submissions (where applicable) (refer Clause 7.3.3)
c) the Contractor’s AQP (refer Clause 5.2)
d) the Contractor’s Aggregate Production Procedure (refer MRTS101 Aggregates for Asphalt),
and
e) the Contractor’s RAP Management Plan (where applicable).
These documents shall be submitted to the Administrator not less than seven days prior to the
commencement of asphalt being incorporated into the Works.
Any subsequent changes to any of the above documents will require re-submission and re-release of
the Hold Point.
The requirements of this Technical Specification represent the minimum standards that generally
apply to asphalt incorporated into the department’s projects. However, in some regional localities,
the use of asphalt fully conforming with the requirements of this Technical Specification may be
prohibitively expensive, particularly if conforming constituent materials are not locally available.
There may also be situations where the department wishes to trial the use of nonstandard
constituent materials in asphalt mixes that are innovative in nature and their use aligns with other
strategic objectives of the department (such as increasing the use of recycled materials).
The need for project specific variations to enable the use of constituent materials that are
nonstandard or that do not conform with the default requirements should be endorsed by the
Principal during the preconstruction phase of the project and the requirements nominated in the
Contract to enable competitive tendering for the Works.
Given that these mix designs contain nonconforming or nonstandard materials, they may be
registered, at the discretion of the Asphalt Mix Design Registrar, as nonconforming or nonstandard
mix designs. However, the Asphalt Mix Design Registrar may require additional testing to be
carried out prior to registration being granted. ‘Conditions of use’ associated with the
implementation and use of these mix designs on Transport and Main Roads projects may also be
nominated on the Asphalt Mix Design Register.
An engineering risk assessment should be undertaken during the preconstruction phase of a
project to evaluate whether a departure from the default requirements or the use of nonstandard
constituent materials is appropriate. The designer for the Works is advised to seek advice from the
Principal Engineer (Asphalt and Surfacings) when undertaking these assessments. These
assessments should consider as a minimum, the following:
• the estimated cost savings or additional costs of the departure
• potential performance impacts, including those on road users, serviceability, durability and
overall functionality
• whole-of-life performance including maintenance requirements
• construction programme impacts
• safety and environmental impacts, and
• additional monitoring that will occur post construction.
Hold Point 3 provides a mechanism for acceptance of a nonconforming or nonstandard mix
designs that do not conform to the default constituent materials’ specifications but conform to
project specific requirements listed in the Contract to be accepted on a project specific basis. The
Administrator may seek advice from the Principal Engineer (Asphalt and Surfacings) when
undertaking these assessments as well as the interpretation of any ‘conditions of use’ nominated
on the Asphalt Mix Design Register for a particular mix design.
Nonconforming or nonstandard mix designs that hold current registration with the department shall not
be incorporated into the Works unless otherwise accepted in writing by the Administrator prior to the
commencement of asphalt production. Hold Point 3"
MRTS30,7.4.2,Method of production,38,38,"A method of production shall be adopted that:
a) controls the process and targets the nominated mix, and
b) supplies an essentially homogeneous and consistent product at the nominated manufacturing
temperature."
