mrts,clause_id,title,page_start,page_end,text
MRTS10,8.2.6,Paving,22,22,"Lightly bound pavements shall be constructed such that each individual layer is laid in one pass that
meets the requirements of this Technical Specification without the addition of extra material except as
detailed below.
The material laid ready for compaction shall not have any visible areas of segregation. Any
segregated areas are to be removed and replaced with fresh mix prior to the commencement of
compaction of the lot. Material removed for this reason shall be disposed of in accordance with
Clause 10 of MRTS01 Introduction to Technical Specifications and shall trigger a nonconformance,
under which the Contractor must identify the cause of the segregation and propose preventative action
to prevent reoccurrence. Nonconformance"
MRTS10,8.2.7.1,Layer thickness,22,22,"Individual compacted layer thicknesses shall be chosen to suit the construction process and the
requirements of the Contract. Unless otherwise approved by the Administrator, the completed layer
thicknesses (after compaction and surface preparation) shall be in accordance with Table 8.2.7.1.
Table 8.2.7.1 – Layer thickness requirements
Material Minimum Value Maximum Value
Lightly Bound Pavement
125 mm 250 mm
Materials
Except in batters, each layer shall be constructed in a uniform thickness unless otherwise approved by
the Administrator.
Where multiple layers of the same lightly bound pavement material are placed together in a single
course each layer shall be of equal thickness, unless otherwise approved by the Administrator.
Constructing multiple layers in a single course to the same thickness is intended to promote
uniformity of each layer. However, there may be circumstances where this requirement is not able
to be satisfied, such as where kerb and channel is being constructed. In such instances the
Administrator may allow this requirement to be relaxed.
To achieve the minimum compaction standard specified, the Contractor may need to employ larger
rollers than may normally be used. Particularly where layer thicknesses are towards the maximum
allowable limit, not less than one 21 tonne (minimum weight) vibrating steel drum roller should be
used to compact plant-mixed lightly bound pavements, unless the Contractor can demonstrate that
the required standards can be achieved with a smaller roller.
Additional rollers, including pneumatic (multi-tyred) rollers, may also be used."
MRTS10,8.2.7.2,Preparation of a lightly bound layer prior to placing the next lightly bound layer,23,24,"Where a lightly bound pavement layer is to be overlaid directly with another lightly bound pavement
layer (within the same course or not), the finished surface shall be hard-cut:
• after the completion of compaction, and
• within the same work shift as the material was placed unless otherwise approved by the
Administrator.
Hard-cutting the surface shall uniformly roughen the surface across the full width of the layer.
Scratching or marking the surface is not sufficient.
The Contractor will nominate in their Construction Procedure the proposed methodology to hard-cut
the pavement. The hard-cut may be undertaken using a grader (with a straight blade, serrated
blade or toothed blade), by heavy brooming or with other plant. The nominated hard-cut process
should be assessed as part of the paving trial.
Where the construction process does not allow the lightly bound pavement layer to be hard-cut
within the same work shift as the material was placed, the Administrator may approve the
Contractor to delay the hard-cut process provided the Contractor can demonstrate that their
nominated process will achieve an acceptable surface. The longer a lightly bound material is left
prior to hard-cut, the more effort will be needed to hard-cut the surface and the more chance there
is of damaging the pavement if inappropriate equipment is chosen (e.g. using a grader with straight
blade to hard-cut cured lightly bound pavement).
Figure 8.2.7.2 – Example of acceptable hard-cut surface
Unless the overlying layer is being constructed in the same work shift, a cement slurry (refer
Clause 6.4) shall be applied to the hard-cut surface prior to placing the next lightly bound pavement
layer.
The surface shall be thoroughly swept with a road broom immediately prior to placement of the slurry
or overlying layer. All foreign and loose material, including lenses of pavement material, shall be
removed from the surface.
Success has been achieved on many projects using basic and readily available equipment to pump
and spray the slurry onto the surface. This method also allows slurry application rates to be
achieved accurately and significantly reduces wastage and excess run-off.
All hard-cut material shall be disposed of in accordance with Clause 10 of MRTS01 Introduction to
Technical Specifications."
MRTS10,8.2.7.3,Placing multiple layers,24,24,"Multiple layers shall not be placed over one another within the same work shift unless otherwise
approved by the Administrator.
Where the Administrator permits multiple layers to be placed in the same work shift, the requirements
of Clause 8.2.7.2 shall apply – that is:
• The underlying layer shall be hard-cut, and
• A cement slurry is not required between the layers.
This clause is intended to be used in circumstances where there are significant benefits to the
Principal from placing multiple layers in a single shift, and should not be applied to general
construction. Accepting multiple layers to be placed in a single shift places increased risk on the
Principal.
This provision would mainly be considered where road closures require accelerated construction
and the Principal wishes to utilise lightly bound pavement material (as opposed to an alternative
material such as asphalt).
For an Administrator to permit placing multiple layers in the same work shift, the Principal may need
to relax the requirements of Hold Point 5 (refer Clause 9.5.1) with regards to proof rolling and time
of compaction testing (not compaction conformance). Note that:
• As specified in Table A1 of Appendix A, a lot of lightly bound pavement material is a
continuous single layer constructed in one days production.
• As specified in Clause 9.5.1, each lot shall be conformed prior to being covered with the
subsequent layer of pavement.
Where a Contractor wishes to utilise this provision, this should be specifically agreed during the
tender process."
MRTS10,8.2.8,Surface finish,25,25,"Notwithstanding the requirements for hard-cutting – from when the layer is presented to the
Administrator for inspection (refer Hold Point 5), until immediately prior to covering, the finished
surface of any lightly bound pavement layer shall:
• be hard and homogenous in appearance
• not be friable when subject to mechanical brooming
• not have transverse shrinkage cracks
• not have any loose, segregated or contaminated areas
• have the course particles slightly exposed
• not be affected by delamination
• not show signs of water pumping, and
• not visibly deflect under load when proof rolled in accordance with Clause 9.4.10.
For layers that are to be covered by a sprayed bituminous treatment, the surface shall have a
maximum ball penetration value that complies with Clause 8.3.8.
Where a lightly bound pavement layer is required to be covered by a sprayed bituminous treatment,
particular attention needs to be given to the surface finish of the lightly bound pavement layer in
order to ensure good adhesion. This is particularly relevant when the treatment includes polymer
modified bitumen.
The following factors are important to ensure the successful adhesion of a sprayed bituminous
treatment:
• All dust must be removed from the pavement immediately before spraying
• Compaction of the lightly bound pavement material may form a thin lens of dried slurry on
the surface of the pavement. This can appear hard, however may be prone to ‘shattering’
or delamination and should be removed before spraying, and
• Variation in the surface ‘tightness’ may warrant the specification of either an AMC0 or
AMC00 prime (or an equivalent emulsion prime accepted by the Administrator). The
effectiveness of any prime should be assessed in field trials.
Inadequate curing can lead to an excessively dusty surface, which may be difficult to prepare. To
address this, curing should be undertaken to ensure the pavement remains continuously damp."
MRTS10,8.2.9,Curing and covering of constructed layers,25,26,"Unless otherwise approved by the Administrator, each layer of lightly bound pavement shall be
covered with the next layer and/or a bituminous surfacing within seven days of placement.
Unless otherwise approved by the Administrator, lightly bound layers must not be covered with a
sprayed seal (including a prime) within 48 hours of placement or rainfall.
At the completion of its construction, the surface of any layer shall be water cured until placement of
the next layer of lightly bound pavement or the first layer of a bituminous surfacing is applied.
Unless otherwise approved by the Administrator, water curing shall be completed in accordance with
Clause 8.2.1.5.
The number of applications of water shall be such that the surface remains continuously damp.
Water curing will need to cease to allow dry back of the surface prior to covering a lightly bound
layer with either asphalt or a sprayed bituminous treatment. The timeframe for this dry back should
be agreed between the Contractor and Administrator taking into consideration material and
environmental conditions at the time, however the period of time that the layer is not being cured
should be minimised to the greatest extent possible."
MRTS10,8.2.10,Construction joints between adjacent paving runs,26,26,"To the extent practical, the Contractor shall spread the lightly bound pavement material in a manner
that minimises the number of joints.
Joints shall be constructed such that the material at the joints complies in all ways with the
requirements of this Technical Specification.
Longitudinal joints must comply with the following requirements unless otherwise approved by the
Administrator:
a) joints shall be offset by a minimum of 150 mm from joints in the underlying layers, except
where required otherwise to achieve the design shape (for example to construct a crowned
pavement)
b) joints shall be located away from trafficked wheel paths, and
c) joints in the final (uppermost) layer of lightly bound bases shall coincide with the final traffic
lane markings and/or line of change in crossfall (for example, crown of the pavement).
Transverse joints must be offset by a minimum of 2.0 m from a joint in any underlying layer, unless
otherwise approved by the Administrator.
The Administrator may approve longitudinal joints in the final (uppermost) layer of the base course
to be constructed away from lane markings where this represents the best outcome to achieve the
pavement design intent. For example, when paving a single lane ramp with wide shoulders, the
Administrator may allow the Contractor to form a single longitudinal joint along the centre of the
ramp rather than paving the ramp lane between the edge line markings and the subsequently
paving shoulders on either side."
MRTS10,8.2.10.1,Fresh joints,26,27,"A construction joint shall be deemed ‘fresh’ when the material on each side of the joint has been
stabilised, placed and compacted within the allowable working time (refer Clause 8.2.2) of the material
that was laid first.
To construct a fresh joint between adjoining or adjacent runs, the outside 300 mm of material from the
first run shall be left uncompacted until the adjacent material is ready for compaction.
When compacting the fresh mix against the face of the existing layer, the roller shall be partly
supported on the previously compacted portion of the layer that was laid first."
MRTS10,8.2.10.2,Other joints,27,27,"Joints that are not fresh shall have the edge of the existing layer cut back to form a neat, clean,
vertical face. The cut back distance shall be the greater of:
a) the distance required to cut back into the area of existing material that is compacted to the
standard specified in Clause 8.3.4, or
b) 150 mm.
Unless otherwise approved by the Administrator, immediately before placing an adjoining or adjacent
layer, the cut back edge of the existing layer shall have a cement slurry applied (refer Clause 6.4).
All cut back material shall be disposed of in accordance with Clause 10 of MRTS01 Introduction to
Technical Specifications."
MRTS10,8.2.11,Trafficking during construction,27,27,"Unless otherwise specified in Clause 3 of Annexure MRTS10.1 or approved otherwise by the
Administrator, lightly bound pavement layers shall not be opened to either construction traffic (other
than needed to construct the lot) or general traffic until the lot has been tested for, and passes proof
rolling in accordance with Clause 9.4.10.
Where the lightly bound base is permitted to be traffic, the requirements for curing as per this
Technical Specification must still be complied with."
MRTS10,8.2.12,Contractor's responsibilities,27,27,"The Contractor shall maintain each layer such that it complies with all aspects of this Technical
Specification until it has been overlaid with another pavement layer or surfaced with the final wearing
surface, and then until the end of the defect liability period or as otherwise required under the
Contract."
MRTS10,8.3.1,Segregation,27,27,"Segregation is the uneven distribution of particle sizes. The construction process shall control
segregation so that the particle size distribution of the lightly bound pavement material complies with
the particle size distribution requirements of the specified unbound pavement material prior to the
commencement of compaction.
Where there are visible signs of segregation in any lot prior to the commencement of compaction, the
Administrator may direct the area to be tested for conformance with the above requirements.
As the addition of stabilising agents is intended to bind unbound pavement materials, care needs to
be taken in determining if a mix has in fact segregated. Typically, if segregation testing is
undertaken for lightly bound pavement materials, the proportion of the grading passing the 2.36 mm
sieve would be disregarded."
MRTS10,8.3.2,Actual content of stabilising agent,28,28,"The actual content of stabilising agent during production (determined using Test Method Q134) shall
comply with the requirements specified in Table 8.3.2.
The 'target content of stabilising agent' shall be as per Clause 7.2.
Table 8.3.2 – Stabilising agent content requirements
Property Minimum Value Maximum Value
Actual stabilising agent content target content minus MPV target content plus MPV"
MRTS10,8.3.3,Unconfined compressive strength (Report Only),28,28,"The Contractor shall undertake testing to determine the UCS of lightly bound pavement materials
during production, with the results reported to the Administrator for each lot.
Target production UCS requirements for the production of lightly bound pavement materials are
specified in Table 8.3.3.
Table 8.3.3 – UCS reporting requirements
Target Production UCS
Time for Compliance
Pavement Type
Minimum Maximum UCS Test Requirement
Value Value
Lightly Bound Improved Layer 1.0 MPa 2.0 MPa 7 days
Lightly Bound Base
UCS 7-lower * UCS 7-upper * 7 days Report Only
&
Lightly Bound Subbase 1.0 MPa 2.0 MPa 28 days
* Refer to Stabilised Mix Design Certificate
UCS test results are to be reported for each lot as follows:
• 7 day UCS for Lightly Bound Improved Layers, and
• 7 and 28 day UCSs for Lightly Bound Bases and Subbases
As shown in Table 8.3.3, the conformance requirement for UCS is report only – that is individual
UCS results are not assessed on their own for conformance. Clauses 9.5.2 and 9.5.3 set out the
requirements to assess UCS on a process control basis, where by multiple UCS results outside of
the target range may constitute a mix design review or resubmission of the mix design."
MRTS10,8.3.4,Compaction standard,28,29,"The characteristic value of relative compaction must comply with the requirements specified in
Table 8.3.4(a).
Table 8.3.4(a) – Compaction requirements
Material Minimum Value
Upper most layer of lightly bound base 102% (Standard Compaction)
All other cases 100% (Standard Compaction)
Where the use of IC Rollers is specified in Clause 2.3 of Annexure MRTS10.1, the lot coverage must
comply with the requirements specified in Table 8.3.4(b).
Coverage shall be calculated as:
1. The area of the lot (that is to be incorporated into the Works) which has achieved the minimum
number of roller passes nominated in the Lightly Bound Pavement Construction Procedure,
divided by
2. the total area of the lot that is to be incorporated into the Works.
Table 8.3.4(b) – IC Roller Coverage
Property Minimum Value
IC Roller coverage 90%"
MRTS10,8.3.5.1,General,29,29,"The pavement shall be constructed so as not to depart from the widths, length, height and shape
specified in the design documentation by more than the tolerances stated in this clause.
The widths and heights of the surface of layers other than the final layer shall be calculated by the
Contractor using the widths, heights and shapes for the completed pavement, and the depth to the
surface of the particular layer within the pavement as described in the design documentation.
The location of longitudinal joints in paving runs must also comply with the requirements of
Clause 8.2.10."
MRTS10,8.3.5.2,"Geometrics, horizontal tolerances",29,29,"The horizontal location of any point on the pavement shall not differ from the corresponding point
shown in the design documentation, or the point calculated as described in Clause 8.3.5.1, by more
than ± 50 mm except for the following situations:
a) For pavement edges not adjacent to any other part of the pavement and not adjacent to any
fixed infrastructure or adjoining road, the transverse tolerance shall be – 50 mm, + 250 mm
(where the + tolerance is in the direction which increases the width of the pavement), and
b) where alignment of the pavement with an existing pavement or piece of fixed infrastructure is
necessary, the new work shall be joined neatly to the existing work in a smooth manner as
shown on the drawings, or if this is not shown, in a manner approved by the Administrator."
MRTS10,8.3.5.3,"Geometrics, vertical tolerances",29,30,"The vertical tolerances specified in Table 8.3.5.3 shall apply for:
• The surface level (height) measured at any point on the surface of any layer, and
• The average total thickness of the constructed course (which may comprise multiple layers of
the same lightly bound pavement material) compared to the specified (designed) total
thickness.
Table 8.3.5.3 – Primary geometric tolerances
Property Value
Where the layer
has been hard-cut
± 15 mm*
Surface level / height in accordance with
(individual) Clause 8.2.8.2
All other layers ± 10 mm
Total thickness (average) - 20 mm / + unspecified
* Where the pavement is required to be hard-cut as specified in Clause 8.2.7.2, these tolerances shall
apply after the pavement has been hard-cut and prepared ready for construction of the overlying layer.
At all times the Contractor shall target construction at the mid-point of the surface level tolerances."
MRTS10,8.3.5.4,Crossfall,30,30,"For the final (uppermost) layer of a lightly bound base to be constructed under the Contract, the
crossfall shall not depart from the design crossfall by more than 0.5% absolute.
The crossfall shall be measured:
a) between any two points more than two metres apart (excluding where the overall width of a
single crossfall is less than two metres wide). For crossfalls less than two metres wide, the
measurement shall be made between the extreme edges of the crossfall as shown in the
design documentation
b) transverse to the centre line, and
c) within the boundaries of a cross-section element which has a constant crossfall as shown in
the design documentation."
MRTS10,8.3.6,Deviation from a straight-edge,30,30,"The deviation from a three metre long straight-edge placed anywhere on the surface of the final
(uppermost) layer of a lightly bound base to be constructed under the Contract, shall be in accordance
with the requirements of Table 8.3.6 with due allowance being made for design shape, where relevant.
Table 8.3.6 – Requirements for deviation from a straight-edge
Property Maximum Value
Deviation from a straight edge 5 mm"
MRTS10,8.3.7,Road roughness (surface evenness),30,31,"Unless otherwise specified in Clause 2.4 of Annexure MRTS10.1, for lightly bound bases the road
roughness of the final (uppermost) layer to be constructed under the Contract, shall be in accordance
with the requirements of Table 8.3.7.
Surface evenness testing is not required to be undertaken on lightly bound subbases and improved
layers.
Table 8.3.7 – Road roughness requirements for lightly bound bases
Property Maximum Value
Road roughness (Rs) (m/km) 2.31
The roughness of the following features is required to be reported during roughness testing, but shall
be excluded from the ride quality assessment:
• roundabouts
• railway crossing and grids
• bridge joints, and
• inspection pit covers (for example, drainage access chambers).
The Contractor shall nominate a methodology and provide calculations on ride quality for the
Administrators acceptance, showing how each feature has been excluded from the assessment and
the subsequent lot structure.
Pavement features (including joints) or signalised / unsignalised intersections (other than
roundabouts) shall not be excluded from the ride quality assessment unless agreed by the
Administrator.
The Administrator may waive the requirement for roughness testing of the lightly bound base when
the lightly bound base will be overlaid with asphalt or another pavement material within the same
contract, and there is a roughness requirement specified elsewhere in the contract for the overlying
layer."
MRTS10,8.3.8,Ball penetration,31,31,"For lightly bound pavement layers that are to be covered be a sprayed bituminous treatment, the
surface shall have a maximum ball penetration value that complies with the requirements specified in
Table 8.3.8.
Table 8.3.8 – Ball penetration requirements for lightly bound pavements
Property Maximum Value
Ball Penetration 3 mm"
MRTS10,9.1,General,31,32,"Compliance testing of plant-mixed lightly bound pavements shall be undertaken on a lot basis in
accordance with MRTS01 Introduction to Technical Specifications.
For each lot, the Contractor is responsible for performing sufficient tests to ensure that the pavement
complies in all regards with the requirements of this Technical Specification. As a minimum the
Contractor's testing program shall not be less than that specified in this clause.
The Contractor shall ensure that sufficient, clearly documented construction compliance records are
provided to the Administrator to ensure that traceability of unbound pavement materials is provided
from their source (for example, quarry face) to the constructed pavement.
Maximum lot sizes, minimum test frequencies and the minimum number of tests required are specified
in Appendix A.
Where testing frequencies are specified as a number of tests per a quantity, the tests should be
representative of the quantity of materials nominated, or part thereof.
For example, if a frequency of 1 test per 1000 m² is nominated, and a lot includes 2500 m² of that
material a minimum of 3 tests would be required."
MRTS10,9.2,Test locations,32,32,"Locations for compliance testing shall be selected by random stratified sampling as specified in
AS 1289.1.4.2. Representative sampling shall be undertaken as detailed in AS 1141.3.1. Spot
sampling shall be undertaken as detailed in Test Method Q061."
MRTS10,9.3,Maximum lot sizes,32,32,"The maximum lot sizes for plant-mixed lightly bound pavement works shall be as specified in Table A1
of Appendix A."
MRTS10,9.4.1,Segregation,32,32,"Minimum testing frequencies for segregation shall be as specified in Table A3 of Appendix A.
The Administrator may direct additional testing of any areas which show visible signs of segregation
during construction."
MRTS10,9.4.2,Compaction,32,32,"Minimum testing frequencies for compaction shall be as specified in Table A3 of Appendix A.
The compaction standard for each lot shall be represented by the minimum characteristic value of
relative compaction. The characteristic value shall be calculated in accordance with
Test Method Q020 using the individual relative compaction results reported for each lot.
For each lot where IC is used, the Contractor shall use Veta to analyse the IC data for coverage.
The Contractor shall provide to the Administrator all input files necessary to analyse the data in Veta
and a report of the Veta analysis (which has been output directly from Veta). The Veta report shall
include the locations and values of all individual compaction compliance test results.
All data and files must be clearly linked to the construction lot which they relate to.
The Veta software is freely available on the website https://www.intelligentconstruction.com/"
MRTS10,9.4.3,Unbound pavement material,33,33,"Minimum testing frequencies for unbound pavement materials shall be as specified in
MRTS05 Unbound Pavements.
For each lightly bound pavement lot, the Contractor shall provide the unbound pavement material
source and product test results to confirm that the unbound material conforms to the requirements of
MRTS05 Unbound Pavements."
MRTS10,9.4.4,Stabilising agent & chemical admixture certification,33,33,"For each lightly bound pavement lot, the Contractor shall provide written certification from the
stabilising agent and chemical admixture supplier, with supporting test results, confirming that the
material delivered conforms to the requirements of the Stabilised Mix Design Certificate as well as
Clause 6.2 and Clause 6.3.
Where the stabilising agent is a blend, the Contractor shall also certify for each lightly bound
pavement lot that the proportions of the blend comply with that nominated in the Stabilised Mix Design
Certificate."
MRTS10,9.4.5,Cement slurry,33,33,"For each lot where a cement slurry is incorporated into the works, the Contractor shall report the
average spread rate of the slurry by reconciling the amount of slurry spread (measured my mass) over
the area treated."
MRTS10,9.4.6,Stabilising agent content,33,33,"Minimum testing frequencies for stabilising agent content shall be as specified in Table A2 of
Appendix A.
The actual content of stabilising agent determined using Test Method Q134 for each lot shall be
represented by both the:
a) minimum characteristic value of the actual content of stabilising agent, and
b) maximum characteristic value of the actual content of stabilising agent."
MRTS10,9.4.7,Mixing plant variability,33,34,"Minimum testing frequencies for mixing plant variability shall be as specified in Table A2 of
Appendix A.
For each lot, the accuracy of the system used to dispense stabilising agent shall be verified by
reconciliation between:
a) The stabilising agent used
The actual (measured) amount of stabilising agent added to the pug mill (refer Clause 8.2.1.2)
to produce the lot, and
b) The amount of unbound pavement material used
The amount of unbound pavement material used in the lightly bound pavement material shall
be established based on the wet mass of mixture, as shown on weighbridge records, adjusted
to a dry mass (using the average measured moisture content of the mixture for the Lot), minus
the mass of stabilising agent used.
The average stabilising agent content can then be calculated as a percentage by dry mass of the
unbound pavement material.
Alternatively, for assessment of the accuracy of the system, the Contractor may propose an alternative
compliance method, such as one that includes a continuous (real time) data collection system of the
throughput mass of all constituent materials. Any proposed alternative must be approved by the
Administrator prior to use.
Example of approach to calculate average stabilising agent content:
The stabilising agent used
• production records shown 3 tonnes of stabilising agent was added to the pug-mill to
produce a lot
The amount of lightly bound pavement material produced
• weight bridge records show a total of 200 tonnes of lightly bound pavement materials was
produced in the same lot
• moisture content testing for the lot returned an average result of 7.5%
• the equivalent dry tonnage of the mixture would therefore be calculated as 186 tonnes
• the equivalent dry tonnage of unbound pavement material used would be 183 tonnes
• the average stabilising agent content is therefore 1.64%
Testing for mixing plant variability is not intended to assess the plant performance during
production against the MPV nominated in the mix design process.
While there is no specific specification limit for this property, excessive variation in the actual mixing
plant variability during production should be investigated by the Contractor, and consideration given
to reviewing process controls accordingly."
MRTS10,9.4.8,Moisture content,34,34,"Minimum testing frequencies for moisture content testing shall be as specified in Table A2 and
Table A3 of Appendix A.
The moisture content of each lot shall be represented by the individual moisture content results."
MRTS10,9.4.9,Unconfined compressive strength,34,35,"Minimum testing frequencies for unconfined compressive strength (UCS) testing shall be as specified
in Table A2 of Appendix A.
When UCS tests are being undertaken, the sample being used must also be tested for stabilising
agent content and moisture content.
Conformance testing for UCS and stabilising agent content must be undertaken in accordance with
the time requirements given in the respective Test Methods. Under normal circumstances, these
tests would all be undertaken on samples taken from material being discharged directly from the
pug mill. These results would therefore represent material properties at the point of production.
Material properties at the point of placement are controlled by ensuring materials are placed within
the allowable working time, which allows a reduction in both the UCS and maximum dry density of
the material as detailed in Test Method Q136A. However, there is no specific requirements that the
material is tested for conformance in this regard."
MRTS10,9.4.10,Proof rolling,35,35,"Each lightly bound pavement layer shall be tested for perceptible surface deformation by ‘proof rolling’
the pavement, in the presence of the Administrator Witness Point 2 All areas of lightly bound
pavements shall be proof rolled, including all trafficked lanes, shoulders and other areas.
Testing shall be undertaken in accordance with Test Method Q723. Testing for perceptible surface
deformation is exempt from the requirement for NATA accreditation or Construction Material Testing
(CMT) registration.
In areas where perceptible surface deformation is observed, the Contractor shall remove and replace
the affected section, or take other corrective action to the satisfaction of the Administrator. In doing so,
the Administrator may require the Contractor to carry out additional compliance testing to ensure that
the affected section of pavement complies with Clause 8.2.5 and 8.3.4. No additional payment will be
made by the Principal for any such additional testing.
The proof rolling result reported for any lot shall be representative of the condition of the lot
immediately prior to it being covered by another pavement layer. If the pavement lot has been
subjected to rainfall or moisture ingress in any way since proof rolling was undertaken, the
Administrator may direct the Contractor to retest the lot to prove conformance. If the retested results
do not comply with the requirements of this Technical Specification, the Contractor shall dry back
and/or reprepare the pavement such that it complies with the requirements of this Technical
Specification. No additional payment will be made by the Principal for any such additional efforts.
Test Method Q723 provides a method for using either a 7,000 L single rear axle or 10,000 L
tandem rear axle loaded water tanker for proof rolling."
MRTS10,9.4.11,Ball penetration,35,36,"For lightly bound pavement layers that are to be covered by a sprayed bituminous treatment, the
Contractor shall undertake ball penetration testing in accordance with Test Method AG:PT/T251 on
the completed layer prior to undertaking the sprayed bituminous treatment.
Minimum testing frequencies for ball penetration testing shall be as specified in Table A3 of
Appendix A.
In accordance with Test Method AG:PT/T251, ball penetration results shall be reported as both
individual and average values.
For the average value to be adopted for lot conformance and seal design purposes, the results
must be representative of a homogeneous section of pavement. Any areas represented by
excessively low or high individual values should be considered for sub-lotting and may require
additional construction or testing actions before they can be incorporated into the final works. Any
such works shall be undertaken by the Contractor at no cost to the Principal.
The ball penetration result reported for any lot shall be representative of the condition of the lot
immediately prior to it being covered. If the pavement lot has been subjected to rainfall or moisture
ingress in any way since ball penetration testing was undertaken, the Administrator may direct the
Contractor to retest the lot to prove conformance. If the retested results do not comply with the
requirements of this Technical Specification, the Contractor shall dry back and/or reprepare the
pavement such that it complies with the requirements of this Technical Specification. No additional
payment will be made by the Principal for any such additional efforts."
MRTS10,9.4.12,Geometrics & deviation from a straight edge,36,36,"Minimum testing frequencies for geometric tolerances and deviation from a straight edge shall be as
specified in Table A4 of Appendix A.
Horizontal position, vertical levels, crossfall and layer thickness shall be determined by survey unless
otherwise agreed by the Administrator."
MRTS10,9.4.13,Road roughness (surface evenness),36,36,"The road roughness of the final (uppermost) layer of all lightly bound bases shall be measured by
Test Methods Q708B, Q708C or Q708D.
For road roughness testing, a lot shall be 100 m in length.
Road roughness testing is not required to be undertaken on lightly bound subbases and improved
layers.
The Administrator may waive the requirement for roughness testing where the lightly bound base
will be overlayed with asphalt or another pavement material within the same Contract and there is a
roughness requirement specified elsewhere in the Contract for the overlying layer."
MRTS10,9.5.1,Acceptance of lots,36,37,"Unless otherwise approved by the Administrator, no layer of lightly bound pavement shall be covered
by a subsequent layer of pavement or by a surfacing until Hold Point 5:
a) all testing has been completed (other than UCS testing)
b) the surface finish of the layer complies with the requirements of Clause 8.2.8
c) all test results comply with the requirements of this Technical Specification, or any non-
conformances have been submitted, with corrective actions proposed by the Contractor, and
accepted by the Administrator
d) the layer has been presented to the Administrator for inspection, and
e) the As-Constructed Survey requirements of the lot have been met as specified in
MRTS56 Construction Surveying and notice of such works has been provided to the
Administrator."
MRTS10,9.5.2,Control charts,37,37,"For each lightly bound pavement lot, the Contractor shall submit control charts which show the
following properties for that lot and all previous lots of the same lightly bound material produced under
the Contract:
• Liquid limit
• Linear shrinkage
• UCS
• Stabilising agent content, and
• Actual moisture content (sampled at plant).
Appendix B provides some examples of lot control charts. The Contractor may choose to provide
control charts for additional properties."
MRTS10,9.5.3,Mix design review,37,37,"From the control charts provided under Clause 9.5.2, when more than five out of the most recent"
MRTS10,20,"(or less) production UCS test results are outside of the target limits specified in Table 8.3.3, the",37,38,"Contractor shall review the material production (using the control charts), to validate that the intent of
the mix design requirements specified in TN204 Mix Design Registration of plant-mixed cementitiously
stabilised pavement material is being achieved.
Within seven days of triggering this clause the Contractor shall submit a proposal, to the satisfaction of
the Administrator, to:
• address the root cause, and
• bring the production UCS result back in line with the target requirements specified in
Table 8.3.3.
In addition to the Administrator, on Transport and Main Roads projects the proposal shall also be
submitted to the Mix Design Registrar by emailing stabilisedmixdesign@tmr.qld.gov.au.
When more than 12 of the most recent 40 (or less) production UCS test results are outside of the
target limits specified in Table 8.3.3, the Contractor shall cease using the nominated mix design.
Hold Point 6 Use of the mix design, or an alternative mix design shall not continue until
[Hold Point 3] has been re-released.
Where the process control charts show production UCSs trending towards the lower or upper side
of the target range, the Contractor should increase or decrease the nominated 'target content of
stabilising agent'. Provided the amended 'target content of stabilising agent' is within the acceptable
target content range shown on the Stabilised Mix Design Certificate, a new mix design registration
is not needed.
Where the nominated 'target content of stabilising agent' needs to be decreased, but the required
target content cannot be effectively blended, the Contractor should revise the mix design to use an
alternative stabilising agent."
MRTS10,10,Supplementary requirements,38,40,"The requirements of this Technical Specification are varied by the supplementary requirements
specified in Clause 4 of Annexure MRTS10.1.
Appendix A: Maximum lot sizes and minimum testing frequencies
Table A1 – Maximum lot size requirements
Construction Activity Maximum Lot Size
Supply of unbound pavement materials Refer MRTS05 Unbound Pavements
Construction of lightly bound pavements A continuous single layer constructed in 1 day’s production
Road roughness testing 100 m
Table A2 – Lightly bound pavement materials – source and product testing
Normal Testing Level Reduced Testing Level
Property Test Method Lot Size
Minimum Testing Minimum No. of Minimum Testing Minimum No. of
Frequency Tests Frequency Tests
Unbound pavement
material (source and Refer MRTS05 Unbound Pavements
product)
pH (water) APHA 4500-H B
Conductivity (water) APHA 2510-B – Before use and then at 12 month intervals
Sulfate content (water) AS 1289.4.2.1#
Stabilising Agent Content Q134 ≤ 100 t – 1 per lot – 1 per lot
(heat of neutralisation)
> 100 t 1 per 300t 2 per lot 1 per 500t 2 per lot
Stabilising Agent Content
Refer Clause 9.4.7 Any – 1 per lot – 1 per lot
(mixing plant variability)
AS 1289.2.1.1, ≤ 100 t – 1 per lot – 1 per lot
Moisture Content AS 1289.2.1.4 or > 100 t"
